DISTRICT,Rainfall,Month_sin,Month_cos,Date
MADURAI,35.1,0.49999999999999994,0.8660254037844387,1901-01-01
MADURAI,85.9,0.49999999999999994,0.8660254037844387,1902-01-01
MADURAI,28.9,0.49999999999999994,0.8660254037844387,1903-01-01
MADURAI,22.5,0.49999999999999994,0.8660254037844387,1904-01-01
MADURAI,0.1,0.49999999999999994,0.8660254037844387,1905-01-01
MADURAI,13.9,0.49999999999999994,0.8660254037844387,1906-01-01
MADURAI,6.4,0.49999999999999994,0.8660254037844387,1907-01-01
MADURAI,7.2,0.49999999999999994,0.8660254037844387,1908-01-01
MADURAI,88.3,0.49999999999999994,0.8660254037844387,1909-01-01
MADURAI,33.2,0.49999999999999994,0.8660254037844387,1910-01-01
MADURAI,1.3,0.49999999999999994,0.8660254037844387,1911-01-01
MADURAI,1.2,0.49999999999999994,0.8660254037844387,1912-01-01
MADURAI,0.5,0.49999999999999994,0.8660254037844387,1913-01-01
MADURAI,3.6,0.49999999999999994,0.8660254037844387,1914-01-01
MADURAI,27.6,0.49999999999999994,0.8660254037844387,1915-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1916-01-01
MADURAI,19.4,0.49999999999999994,0.8660254037844387,1917-01-01
MADURAI,71.6,0.49999999999999994,0.8660254037844387,1918-01-01
MADURAI,7.9,0.49999999999999994,0.8660254037844387,1919-01-01
MADURAI,95.6,0.49999999999999994,0.8660254037844387,1920-01-01
MADURAI,199.2,0.49999999999999994,0.8660254037844387,1921-01-01
MADURAI,17.3,0.49999999999999994,0.8660254037844387,1922-01-01
MADURAI,64.5,0.49999999999999994,0.8660254037844387,1923-01-01
MADURAI,30.2,0.49999999999999994,0.8660254037844387,1924-01-01
MADURAI,17.5,0.49999999999999994,0.8660254037844387,1925-01-01
MADURAI,55.9,0.49999999999999994,0.8660254037844387,1926-01-01
MADURAI,9.0,0.49999999999999994,0.8660254037844387,1927-01-01
MADURAI,1.3,0.49999999999999994,0.8660254037844387,1928-01-01
MADURAI,11.4,0.49999999999999994,0.8660254037844387,1929-01-01
MADURAI,18.2,0.49999999999999994,0.8660254037844387,1930-01-01
MADURAI,15.2,0.49999999999999994,0.8660254037844387,1931-01-01
MADURAI,0.4,0.49999999999999994,0.8660254037844387,1932-01-01
MADURAI,0.2,0.49999999999999994,0.8660254037844387,1933-01-01
MADURAI,118.5,0.49999999999999994,0.8660254037844387,1934-01-01
MADURAI,20.5,0.49999999999999994,0.8660254037844387,1935-01-01
MADURAI,1.9,0.49999999999999994,0.8660254037844387,1936-01-01
MADURAI,1.0,0.49999999999999994,0.8660254037844387,1937-01-01
MADURAI,0.2,0.49999999999999994,0.8660254037844387,1938-01-01
MADURAI,21.9,0.49999999999999994,0.8660254037844387,1939-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1940-01-01
MADURAI,34.9,0.49999999999999994,0.8660254037844387,1941-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1942-01-01
MADURAI,214.7,0.49999999999999994,0.8660254037844387,1943-01-01
MADURAI,5.3,0.49999999999999994,0.8660254037844387,1944-01-01
MADURAI,8.5,0.49999999999999994,0.8660254037844387,1945-01-01
MADURAI,4.4,0.49999999999999994,0.8660254037844387,1946-01-01
MADURAI,30.5,0.49999999999999994,0.8660254037844387,1947-01-01
MADURAI,37.4,0.49999999999999994,0.8660254037844387,1948-01-01
MADURAI,25.2,0.49999999999999994,0.8660254037844387,1949-01-01
MADURAI,0.1,0.49999999999999994,0.8660254037844387,1950-01-01
MADURAI,13.4,0.49999999999999994,0.8660254037844387,1951-01-01
MADURAI,16.7,0.49999999999999994,0.8660254037844387,1952-01-01
MADURAI,1.3,0.49999999999999994,0.8660254037844387,1953-01-01
MADURAI,101.0,0.49999999999999994,0.8660254037844387,1954-01-01
MADURAI,9.1,0.49999999999999994,0.8660254037844387,1955-01-01
MADURAI,42.6,0.49999999999999994,0.8660254037844387,1956-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1957-01-01
MADURAI,12.1,0.49999999999999994,0.8660254037844387,1958-01-01
MADURAI,3.2,0.49999999999999994,0.8660254037844387,1959-01-01
MADURAI,0.2,0.49999999999999994,0.8660254037844387,1960-01-01
MADURAI,45.0,0.49999999999999994,0.8660254037844387,1961-01-01
MADURAI,13.2,0.49999999999999994,0.8660254037844387,1962-01-01
MADURAI,35.8,0.49999999999999994,0.8660254037844387,1963-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1964-01-01
MADURAI,2.0,0.49999999999999994,0.8660254037844387,1965-01-01
MADURAI,16.2,0.49999999999999994,0.8660254037844387,1966-01-01
MADURAI,0.5,0.49999999999999994,0.8660254037844387,1967-01-01
MADURAI,0.7,0.49999999999999994,0.8660254037844387,1968-01-01
MADURAI,0.1,0.49999999999999994,0.8660254037844387,1969-01-01
MADURAI,3.6,0.49999999999999994,0.8660254037844387,1970-01-01
MADURAI,10.0,0.49999999999999994,0.8660254037844387,1971-01-01
MADURAI,0.8,0.49999999999999994,0.8660254037844387,1972-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1973-01-01
MADURAI,0.1,0.49999999999999994,0.8660254037844387,1974-01-01
MADURAI,1.1,0.49999999999999994,0.8660254037844387,1975-01-01
MADURAI,0.4,0.49999999999999994,0.8660254037844387,1976-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1977-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1978-01-01
MADURAI,4.3,0.49999999999999994,0.8660254037844387,1979-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1980-01-01
MADURAI,1.7,0.49999999999999994,0.8660254037844387,1981-01-01
MADURAI,0.1,0.49999999999999994,0.8660254037844387,1982-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1983-01-01
MADURAI,13.0,0.49999999999999994,0.8660254037844387,1984-01-01
MADURAI,88.8,0.49999999999999994,0.8660254037844387,1985-01-01
MADURAI,16.3,0.49999999999999994,0.8660254037844387,1986-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1987-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1988-01-01
MADURAI,2.0,0.49999999999999994,0.8660254037844387,1989-01-01
MADURAI,158.1,0.49999999999999994,0.8660254037844387,1990-01-01
MADURAI,37.9,0.49999999999999994,0.8660254037844387,1991-01-01
MADURAI,0.1,0.49999999999999994,0.8660254037844387,1992-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,1993-01-01
MADURAI,1.8,0.49999999999999994,0.8660254037844387,1994-01-01
MADURAI,5.5,0.49999999999999994,0.8660254037844387,1995-01-01
MADURAI,9.0,0.49999999999999994,0.8660254037844387,1996-01-01
MADURAI,2.3,0.49999999999999994,0.8660254037844387,1997-01-01
MADURAI,1.5,0.49999999999999994,0.8660254037844387,1998-01-01
MADURAI,7.5,0.49999999999999994,0.8660254037844387,1999-01-01
MADURAI,22.4,0.49999999999999994,0.8660254037844387,2000-01-01
MADURAI,21.2,0.49999999999999994,0.8660254037844387,2001-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,2002-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,2003-01-01
MADURAI,0.8,0.49999999999999994,0.8660254037844387,2004-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,2005-01-01
MADURAI,6.6,0.49999999999999994,0.8660254037844387,2006-01-01
MADURAI,6.8,0.49999999999999994,0.8660254037844387,2007-01-01
MADURAI,1.3,0.49999999999999994,0.8660254037844387,2008-01-01
MADURAI,8.1,0.49999999999999994,0.8660254037844387,2009-01-01
MADURAI,2.4,0.49999999999999994,0.8660254037844387,2010-01-01
MADURAI,10.8,0.49999999999999994,0.8660254037844387,2012-01-01
MADURAI,1.2,0.49999999999999994,0.8660254037844387,2013-01-01
MADURAI,6.1,0.49999999999999994,0.8660254037844387,2014-01-01
MADURAI,11.9,0.49999999999999994,0.8660254037844387,2015-01-01
MADURAI,0.0,0.49999999999999994,0.8660254037844387,2016-01-01
MADURAI,32.7,0.49999999999999994,0.8660254037844387,2017-01-01
MADURAI,1.3,0.49999999999999994,0.8660254037844387,2018-01-01
MADURAI,4.9,0.49999999999999994,0.8660254037844387,2019-01-01
MADURAI,2.9,0.49999999999999994,0.8660254037844387,2020-01-01
MADURAI,131.2,0.49999999999999994,0.8660254037844387,2021-01-01
MADURAI,21.7,0.49999999999999994,0.8660254037844387,2022-01-01
MADURAI,7.9,0.8660254037844386,0.5000000000000001,1901-02-01
MADURAI,0.4,0.8660254037844386,0.5000000000000001,1902-02-01
MADURAI,2.4,0.8660254037844386,0.5000000000000001,1903-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1904-02-01
MADURAI,13.7,0.8660254037844386,0.5000000000000001,1905-02-01
MADURAI,26.5,0.8660254037844386,0.5000000000000001,1906-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1907-02-01
MADURAI,51.5,0.8660254037844386,0.5000000000000001,1908-02-01
MADURAI,15.8,0.8660254037844386,0.5000000000000001,1909-02-01
MADURAI,16.8,0.8660254037844386,0.5000000000000001,1910-02-01
MADURAI,1.4,0.8660254037844386,0.5000000000000001,1911-02-01
MADURAI,0.2,0.8660254037844386,0.5000000000000001,1912-02-01
MADURAI,2.4,0.8660254037844386,0.5000000000000001,1913-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1914-02-01
MADURAI,10.9,0.8660254037844386,0.5000000000000001,1915-02-01
MADURAI,0.8,0.8660254037844386,0.5000000000000001,1916-02-01
MADURAI,61.6,0.8660254037844386,0.5000000000000001,1917-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1918-02-01
MADURAI,0.4,0.8660254037844386,0.5000000000000001,1919-02-01
MADURAI,1.8,0.8660254037844386,0.5000000000000001,1920-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1921-02-01
MADURAI,13.7,0.8660254037844386,0.5000000000000001,1922-02-01
MADURAI,7.9,0.8660254037844386,0.5000000000000001,1923-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1924-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1925-02-01
MADURAI,0.2,0.8660254037844386,0.5000000000000001,1926-02-01
MADURAI,30.1,0.8660254037844386,0.5000000000000001,1927-02-01
MADURAI,64.0,0.8660254037844386,0.5000000000000001,1928-02-01
MADURAI,64.3,0.8660254037844386,0.5000000000000001,1929-02-01
MADURAI,74.8,0.8660254037844386,0.5000000000000001,1930-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1931-02-01
MADURAI,38.3,0.8660254037844386,0.5000000000000001,1932-02-01
MADURAI,1.6,0.8660254037844386,0.5000000000000001,1933-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1934-02-01
MADURAI,2.1,0.8660254037844386,0.5000000000000001,1935-02-01
MADURAI,91.4,0.8660254037844386,0.5000000000000001,1936-02-01
MADURAI,4.8,0.8660254037844386,0.5000000000000001,1937-02-01
MADURAI,22.5,0.8660254037844386,0.5000000000000001,1938-02-01
MADURAI,6.6,0.8660254037844386,0.5000000000000001,1939-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1940-02-01
MADURAI,0.1,0.8660254037844386,0.5000000000000001,1941-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1942-02-01
MADURAI,8.7,0.8660254037844386,0.5000000000000001,1943-02-01
MADURAI,54.2,0.8660254037844386,0.5000000000000001,1944-02-01
MADURAI,13.6,0.8660254037844386,0.5000000000000001,1945-02-01
MADURAI,3.5,0.8660254037844386,0.5000000000000001,1946-02-01
MADURAI,0.8,0.8660254037844386,0.5000000000000001,1947-02-01
MADURAI,13.2,0.8660254037844386,0.5000000000000001,1948-02-01
MADURAI,20.9,0.8660254037844386,0.5000000000000001,1949-02-01
MADURAI,96.5,0.8660254037844386,0.5000000000000001,1950-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1951-02-01
MADURAI,54.5,0.8660254037844386,0.5000000000000001,1952-02-01
MADURAI,30.2,0.8660254037844386,0.5000000000000001,1953-02-01
MADURAI,2.9,0.8660254037844386,0.5000000000000001,1954-02-01
MADURAI,0.4,0.8660254037844386,0.5000000000000001,1955-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1956-02-01
MADURAI,6.3,0.8660254037844386,0.5000000000000001,1957-02-01
MADURAI,7.4,0.8660254037844386,0.5000000000000001,1958-02-01
MADURAI,41.2,0.8660254037844386,0.5000000000000001,1959-02-01
MADURAI,6.7,0.8660254037844386,0.5000000000000001,1960-02-01
MADURAI,24.7,0.8660254037844386,0.5000000000000001,1961-02-01
MADURAI,5.4,0.8660254037844386,0.5000000000000001,1962-02-01
MADURAI,1.6,0.8660254037844386,0.5000000000000001,1963-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1964-02-01
MADURAI,1.5,0.8660254037844386,0.5000000000000001,1965-02-01
MADURAI,6.1,0.8660254037844386,0.5000000000000001,1966-02-01
MADURAI,0.1,0.8660254037844386,0.5000000000000001,1967-02-01
MADURAI,2.7,0.8660254037844386,0.5000000000000001,1968-02-01
MADURAI,12.4,0.8660254037844386,0.5000000000000001,1969-02-01
MADURAI,18.0,0.8660254037844386,0.5000000000000001,1970-02-01
MADURAI,10.4,0.8660254037844386,0.5000000000000001,1971-02-01
MADURAI,1.0,0.8660254037844386,0.5000000000000001,1972-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1973-02-01
MADURAI,3.9,0.8660254037844386,0.5000000000000001,1974-02-01
MADURAI,2.2,0.8660254037844386,0.5000000000000001,1975-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1976-02-01
MADURAI,24.3,0.8660254037844386,0.5000000000000001,1977-02-01
MADURAI,6.6,0.8660254037844386,0.5000000000000001,1978-02-01
MADURAI,45.8,0.8660254037844386,0.5000000000000001,1979-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1980-02-01
MADURAI,3.8,0.8660254037844386,0.5000000000000001,1981-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1982-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1983-02-01
MADURAI,95.9,0.8660254037844386,0.5000000000000001,1984-02-01
MADURAI,1.1,0.8660254037844386,0.5000000000000001,1985-02-01
MADURAI,9.2,0.8660254037844386,0.5000000000000001,1986-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1987-02-01
MADURAI,3.6,0.8660254037844386,0.5000000000000001,1988-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1989-02-01
MADURAI,10.7,0.8660254037844386,0.5000000000000001,1990-02-01
MADURAI,6.1,0.8660254037844386,0.5000000000000001,1991-02-01
MADURAI,3.0,0.8660254037844386,0.5000000000000001,1992-02-01
MADURAI,10.8,0.8660254037844386,0.5000000000000001,1993-02-01
MADURAI,23.7,0.8660254037844386,0.5000000000000001,1994-02-01
MADURAI,4.6,0.8660254037844386,0.5000000000000001,1995-02-01
MADURAI,0.6,0.8660254037844386,0.5000000000000001,1996-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,1997-02-01
MADURAI,1.1,0.8660254037844386,0.5000000000000001,1998-02-01
MADURAI,8.9,0.8660254037844386,0.5000000000000001,1999-02-01
MADURAI,106.2,0.8660254037844386,0.5000000000000001,2000-02-01
MADURAI,7.0,0.8660254037844386,0.5000000000000001,2001-02-01
MADURAI,23.1,0.8660254037844386,0.5000000000000001,2002-02-01
MADURAI,0.2,0.8660254037844386,0.5000000000000001,2003-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2004-02-01
MADURAI,6.3,0.8660254037844386,0.5000000000000001,2005-02-01
MADURAI,0.2,0.8660254037844386,0.5000000000000001,2006-02-01
MADURAI,3.9,0.8660254037844386,0.5000000000000001,2007-02-01
MADURAI,17.1,0.8660254037844386,0.5000000000000001,2008-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2009-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2010-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2012-02-01
MADURAI,42.4,0.8660254037844386,0.5000000000000001,2013-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2014-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2015-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2016-02-01
MADURAI,0.5,0.8660254037844386,0.5000000000000001,2017-02-01
MADURAI,5.2,0.8660254037844386,0.5000000000000001,2018-02-01
MADURAI,0.5,0.8660254037844386,0.5000000000000001,2019-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2020-02-01
MADURAI,0.3,0.8660254037844386,0.5000000000000001,2021-02-01
MADURAI,0.0,0.8660254037844386,0.5000000000000001,2022-02-01
MADURAI,45.8,1.0,6.123233995736766e-17,1901-03-01
MADURAI,42.2,1.0,6.123233995736766e-17,1902-03-01
MADURAI,0.7,1.0,6.123233995736766e-17,1903-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1904-03-01
MADURAI,2.3,1.0,6.123233995736766e-17,1905-03-01
MADURAI,16.2,1.0,6.123233995736766e-17,1906-03-01
MADURAI,14.2,1.0,6.123233995736766e-17,1907-03-01
MADURAI,30.2,1.0,6.123233995736766e-17,1908-03-01
MADURAI,4.2,1.0,6.123233995736766e-17,1909-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1910-03-01
MADURAI,0.8,1.0,6.123233995736766e-17,1911-03-01
MADURAI,0.5,1.0,6.123233995736766e-17,1912-03-01
MADURAI,1.3,1.0,6.123233995736766e-17,1913-03-01
MADURAI,3.5,1.0,6.123233995736766e-17,1914-03-01
MADURAI,35.0,1.0,6.123233995736766e-17,1915-03-01
MADURAI,0.3,1.0,6.123233995736766e-17,1916-03-01
MADURAI,76.5,1.0,6.123233995736766e-17,1917-03-01
MADURAI,25.9,1.0,6.123233995736766e-17,1918-03-01
MADURAI,11.5,1.0,6.123233995736766e-17,1919-03-01
MADURAI,13.7,1.0,6.123233995736766e-17,1920-03-01
MADURAI,7.1,1.0,6.123233995736766e-17,1921-03-01
MADURAI,10.9,1.0,6.123233995736766e-17,1922-03-01
MADURAI,35.2,1.0,6.123233995736766e-17,1923-03-01
MADURAI,26.5,1.0,6.123233995736766e-17,1924-03-01
MADURAI,58.5,1.0,6.123233995736766e-17,1925-03-01
MADURAI,21.4,1.0,6.123233995736766e-17,1926-03-01
MADURAI,8.1,1.0,6.123233995736766e-17,1927-03-01
MADURAI,10.1,1.0,6.123233995736766e-17,1928-03-01
MADURAI,13.8,1.0,6.123233995736766e-17,1929-03-01
MADURAI,19.1,1.0,6.123233995736766e-17,1930-03-01
MADURAI,0.1,1.0,6.123233995736766e-17,1931-03-01
MADURAI,2.4,1.0,6.123233995736766e-17,1932-03-01
MADURAI,4.7,1.0,6.123233995736766e-17,1933-03-01
MADURAI,5.3,1.0,6.123233995736766e-17,1934-03-01
MADURAI,0.1,1.0,6.123233995736766e-17,1935-03-01
MADURAI,80.3,1.0,6.123233995736766e-17,1936-03-01
MADURAI,24.1,1.0,6.123233995736766e-17,1937-03-01
MADURAI,81.7,1.0,6.123233995736766e-17,1938-03-01
MADURAI,29.8,1.0,6.123233995736766e-17,1939-03-01
MADURAI,15.9,1.0,6.123233995736766e-17,1940-03-01
MADURAI,0.1,1.0,6.123233995736766e-17,1941-03-01
MADURAI,2.1,1.0,6.123233995736766e-17,1942-03-01
MADURAI,13.1,1.0,6.123233995736766e-17,1943-03-01
MADURAI,80.0,1.0,6.123233995736766e-17,1944-03-01
MADURAI,0.6,1.0,6.123233995736766e-17,1945-03-01
MADURAI,50.4,1.0,6.123233995736766e-17,1946-03-01
MADURAI,146.0,1.0,6.123233995736766e-17,1947-03-01
MADURAI,1.1,1.0,6.123233995736766e-17,1948-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1949-03-01
MADURAI,14.1,1.0,6.123233995736766e-17,1950-03-01
MADURAI,12.3,1.0,6.123233995736766e-17,1951-03-01
MADURAI,15.8,1.0,6.123233995736766e-17,1952-03-01
MADURAI,1.2,1.0,6.123233995736766e-17,1953-03-01
MADURAI,17.3,1.0,6.123233995736766e-17,1954-03-01
MADURAI,14.0,1.0,6.123233995736766e-17,1955-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1956-03-01
MADURAI,0.5,1.0,6.123233995736766e-17,1957-03-01
MADURAI,28.1,1.0,6.123233995736766e-17,1958-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1959-03-01
MADURAI,23.7,1.0,6.123233995736766e-17,1960-03-01
MADURAI,2.0,1.0,6.123233995736766e-17,1961-03-01
MADURAI,13.6,1.0,6.123233995736766e-17,1962-03-01
MADURAI,48.2,1.0,6.123233995736766e-17,1963-03-01
MADURAI,11.0,1.0,6.123233995736766e-17,1964-03-01
MADURAI,7.7,1.0,6.123233995736766e-17,1965-03-01
MADURAI,7.0,1.0,6.123233995736766e-17,1966-03-01
MADURAI,90.7,1.0,6.123233995736766e-17,1967-03-01
MADURAI,38.7,1.0,6.123233995736766e-17,1968-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1969-03-01
MADURAI,1.7,1.0,6.123233995736766e-17,1970-03-01
MADURAI,14.5,1.0,6.123233995736766e-17,1971-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1972-03-01
MADURAI,4.3,1.0,6.123233995736766e-17,1973-03-01
MADURAI,2.2,1.0,6.123233995736766e-17,1974-03-01
MADURAI,43.4,1.0,6.123233995736766e-17,1975-03-01
MADURAI,11.6,1.0,6.123233995736766e-17,1976-03-01
MADURAI,15.4,1.0,6.123233995736766e-17,1977-03-01
MADURAI,1.9,1.0,6.123233995736766e-17,1978-03-01
MADURAI,14.4,1.0,6.123233995736766e-17,1979-03-01
MADURAI,15.9,1.0,6.123233995736766e-17,1980-03-01
MADURAI,20.8,1.0,6.123233995736766e-17,1981-03-01
MADURAI,10.1,1.0,6.123233995736766e-17,1982-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1983-03-01
MADURAI,113.3,1.0,6.123233995736766e-17,1984-03-01
MADURAI,13.2,1.0,6.123233995736766e-17,1985-03-01
MADURAI,12.5,1.0,6.123233995736766e-17,1986-03-01
MADURAI,42.1,1.0,6.123233995736766e-17,1987-03-01
MADURAI,31.8,1.0,6.123233995736766e-17,1988-03-01
MADURAI,39.4,1.0,6.123233995736766e-17,1989-03-01
MADURAI,18.1,1.0,6.123233995736766e-17,1990-03-01
MADURAI,2.0,1.0,6.123233995736766e-17,1991-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1992-03-01
MADURAI,24.0,1.0,6.123233995736766e-17,1993-03-01
MADURAI,3.9,1.0,6.123233995736766e-17,1994-03-01
MADURAI,21.6,1.0,6.123233995736766e-17,1995-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,1996-03-01
MADURAI,0.2,1.0,6.123233995736766e-17,1997-03-01
MADURAI,37.7,1.0,6.123233995736766e-17,1998-03-01
MADURAI,0.5,1.0,6.123233995736766e-17,1999-03-01
MADURAI,4.0,1.0,6.123233995736766e-17,2000-03-01
MADURAI,15.1,1.0,6.123233995736766e-17,2001-03-01
MADURAI,12.5,1.0,6.123233995736766e-17,2002-03-01
MADURAI,19.3,1.0,6.123233995736766e-17,2003-03-01
MADURAI,10.7,1.0,6.123233995736766e-17,2004-03-01
MADURAI,48.3,1.0,6.123233995736766e-17,2005-03-01
MADURAI,87.1,1.0,6.123233995736766e-17,2006-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,2007-03-01
MADURAI,188.3,1.0,6.123233995736766e-17,2008-03-01
MADURAI,55.5,1.0,6.123233995736766e-17,2009-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,2010-03-01
MADURAI,0.0,1.0,6.123233995736766e-17,2012-03-01
MADURAI,50.1,1.0,6.123233995736766e-17,2013-03-01
MADURAI,0.5,1.0,6.123233995736766e-17,2014-03-01
MADURAI,17.9,1.0,6.123233995736766e-17,2015-03-01
MADURAI,0.3,1.0,6.123233995736766e-17,2016-03-01
MADURAI,88.0,1.0,6.123233995736766e-17,2017-03-01
MADURAI,6.9,1.0,6.123233995736766e-17,2018-03-01
MADURAI,0.5,1.0,6.123233995736766e-17,2019-03-01
MADURAI,0.3,1.0,6.123233995736766e-17,2020-03-01
MADURAI,1.0,1.0,6.123233995736766e-17,2021-03-01
MADURAI,2.7,1.0,6.123233995736766e-17,2022-03-01
MADURAI,77.5,0.8660254037844387,-0.4999999999999998,1901-04-01
MADURAI,50.1,0.8660254037844387,-0.4999999999999998,1902-04-01
MADURAI,18.5,0.8660254037844387,-0.4999999999999998,1903-04-01
MADURAI,19.6,0.8660254037844387,-0.4999999999999998,1904-04-01
MADURAI,72.9,0.8660254037844387,-0.4999999999999998,1905-04-01
MADURAI,12.6,0.8660254037844387,-0.4999999999999998,1906-04-01
MADURAI,102.4,0.8660254037844387,-0.4999999999999998,1907-04-01
MADURAI,27.9,0.8660254037844387,-0.4999999999999998,1908-04-01
MADURAI,159.3,0.8660254037844387,-0.4999999999999998,1909-04-01
